Station Name,Date (Local Standard Time),Air Temp. Min. (°C),Air Temp. Max. (°C),Air Temp. Avg. (°C),Humidity Avg. (%),Precip. Accumulated (mm),Precip. (mm),Wind Speed 2 m Avg. (km/h),Wind Speed 10 m Avg. (km/h),Wind Dir. 10 m Avg. (°),Precip. Long Term (mm),Air Temp. Avg. Long Term (°C),Air Temp. Avg. Min. Long Term (°C),Air Temp. Avg. Max. Long Term (°C),Growing Degree Days Long Term (base 5°C) (GDD),Corn Heat Units Long Term (CHU),Frost Probability 0°C (%),ET. Std-Grass (mm),Growing Degree Days (base 5°C) (GDD),Corn Heat Units (CHU),Potato Heat Units (PHU)
Vauxhall CDA CS,2005-10-22,-2.394,11.66,3.612,80.172,417.186,0.28,,4.487,144.885,249.8,5.4,-2,12.8,1700.9,2554,100,,"1,603.99","2,423.59",944.18
Vauxhall CDA CS,2005-10-23,0.297,19.25,7.67,75.259,417.236,0.05,,5.983,165.996,250.2,5.9,-1.5,13.3,1703.3,2560.1,100,,"1,608.76","2,423.59",944.18
Vauxhall CDA CS,2005-10-24,4.578,23.34,12.199,65.263,417.236,0,,5.143,211.672,250.5,5.8,-1.3,12.8,1705.7,2566.2,100,,"1,617.72","2,423.59",944.18
Vauxhall CDA CS,2005-10-25,1.756,20.11,9.329,76.302,417.236,0,,3.258,160.517,251,5.5,-1.9,12.9,1707.7,2571.6,100,,"1,623.65","2,423.59",944.18
Vauxhall CDA CS,2005-10-26,4.261,18.85,10.544,70.347,417.236,0,,4.965,224.671,251.9,5,-1.4,11.3,1709.9,2576.5,100,,"1,630.21","2,423.59",944.18
Vauxhall CDA CS,2005-10-27,-0.787,8.15,4.398,78.794,417.236,0,,3.109,281.956,252.5,3.6,-3.2,10.5,1711.4,2581.3,100,,"1,630.21","2,423.59",944.18
Vauxhall CDA CS,2005-10-28,-4.386,12.5,3.161,80.779,417.696,0.46,,3.471,201.883,253,3.5,-3.3,10.2,1713.1,2585.7,100,,"1,630.21","2,423.59",944.18
Vauxhall CDA CS,2005-10-29,-0.178,13.57,6.295,60.983,417.896,0.2,,5.419,265.067,253.4,2.8,-4.1,9.8,1714.7,2589.9,100,,"1,631.90","2,423.59",944.18
Vauxhall CDA CS,2005-10-30,,,,,417.896,0,,,,253.9,2.5,-4.6,9.6,1715.9,2593.3,100,,,,
Vauxhall CDA CS,2005-10-31,2.56,11.33,6.84,54.13,417.896,0,,12.368,249.002,254.3,2.2,-4.4,8.9,1716.9,2596.9,100,,"1,633.85","2,423.59",944.18
Vauxhall CDA CS,2005-11-01,1.019,10.48,5.326,74.997,420.946,3.05,,4.732,181.697,254.5,2,-4.4,8.3,1718,2599.6,100,,"1,634.60","2,423.59",944.18
Vauxhall CDA CS,2005-11-02,-1.232,8.86,2.975,87.493,422.386,1.44,,2.713,251.908,254.7,2,-4.6,8.7,1719.3,2602.9,100,,"1,634.60","2,423.59",944.18
Vauxhall CDA CS,2005-11-03,-3.828,9.03,1.486,76.414,422.386,0,,4.102,224.792,255,2.3,-4.5,9.1,1720.4,2606.1,100,,"1,634.60","2,423.59",944.18
Vauxhall CDA CS,2005-11-04,-0.193,10.14,3.925,63.027,422.386,0,,7.39,248.196,255.5,2.3,-4.3,8.9,1721.6,2609.2,100,,"1,634.60","2,423.59",944.18
Vauxhall CDA CS,2005-11-05,-4.13,9.31,1.771,65.486,422.386,0,,5.101,250.483,256.1,1.6,-4.6,7.8,1722.7,2612,100,,"1,634.60","2,423.59",944.18
Vauxhall CDA CS,2005-11-06,-6.358,3.506,-1.765,90.499,422.386,0,,3.004,149.264,256.5,0.9,-5.4,7.2,1723.3,2614.3,100,,"1,634.60","2,423.59",944.18
Vauxhall CDA CS,2005-11-07,-8.4,5.642,-1.802,83.405,422.386,0,,1.586,183.978,256.9,0.6,-5.5,6.7,1724,2616.3,100,,"1,634.60","2,423.59",944.18
Vauxhall CDA CS,2005-11-08,-3.414,7.02,0.937,68.746,422.386,0,,4.352,282.835,257.2,0.3,-5.8,6.5,1724.4,2617.8,100,,"1,634.60","2,423.59",944.18
Vauxhall CDA CS,2005-11-09,-4.772,10.03,4.734,56.443,422.386,0,,9.422,251.092,257.7,-0.2,-6,5.6,1725.1,2619.7,100,,"1,634.60","2,423.59",944.18
Vauxhall CDA CS,2005-11-10,8.11,16.07,11.238,49.223,422.386,0,,9.477,243.715,258,-0.6,-6.4,5.3,1725.7,2621.5,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-11,-3.93,10.34,1.686,78.067,422.386,0,,2.512,148.455,258.4,-1.1,-7.4,5.3,1726.1,2622.8,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-12,-6.552,5.203,-0.378,74.56,422.386,0,,5.234,254.204,258.8,-1.7,-7.9,4.5,1726.7,2624.2,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-13,-8.23,4.989,-1.529,76.498,422.446,0.06,,4.787,206.885,259.1,-0.7,-6.9,5.5,1726.9,2625.1,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-14,-9.22,-1.133,-4.026,85.673,422.446,0,,6.748,177.299,259.6,-1,-7.2,5.3,1727.2,2626.2,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-15,-9.47,-0.601,-6.061,82.784,422.446,0,,2.299,126.617,259.8,0,-6,6,1727.7,2627.7,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-16,-9.99,9.45,-0.162,76.459,422.696,0.25,,3.582,235.08,260.7,-0.5,-6.1,5.1,1727.7,2629,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-17,-4.32,12.75,3.494,65.528,422.696,0,,4.68,259.046,261.2,-2.1,-7.3,3.2,1727.7,2629.9,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-18,-1.758,12.73,6.558,55.88,422.696,0,,9.054,266.423,261.9,-2.8,-8.6,2.9,1727.7,2630.5,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-19,-3.81,16.23,4.568,71.567,422.696,0,,3.359,227.65,262.3,-3.3,-9.3,2.7,1727.7,2631.4,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-20,-2.928,12.8,4.707,75.435,422.696,0,,1.659,236.443,262.8,-3.3,-9,2.5,1727.7,2632.6,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-21,-5.077,14.52,2.957,76.495,422.696,0,,2.212,238.963,263.4,-4.1,-9.9,1.7,1727.7,2633.4,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-22,0.839,19.79,8.849,49.02,422.696,0,,4.78,261.043,263.7,-5.1,-10.9,0.7,1727.7,2633.9,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-23,-3.524,18.1,3.977,62.517,422.696,0,,2.167,240.359,264.2,-5.1,-11.8,1.5,1727.7,2634.4,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-24,-4.258,16.44,3.573,63.248,422.696,0,,3.057,225.812,265.7,-4.7,-10.3,0.9,1727.7,2634.7,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-25,-0.869,13.244,4.487,56.514,422.696,0,,14.434,242.332,266.8,-5.2,-10.4,0,1727.7,2635.2,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-26,-1.612,6.013,3.375,72.819,422.696,0,,6.033,299.441,267.3,-6.1,-11.5,-0.7,1727.7,2635.5,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-27,-3.563,2.409,-0.471,69.703,422.696,0,,5.916,209.569,267.6,-6.3,-12.6,0,1727.7,2635.6,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-28,-8.5,0.222,-3.732,62.804,422.696,0,,1.74,275.417,268,-5.5,-11.5,0.5,1727.7,2635.9,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-29,-11.97,-7.03,-9.235,84.892,422.696,0,,3.117,56.531,268.5,-5.3,-11,0.5,1727.7,2636,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-11-30,-20.062,-10.69,-14.491,85.767,422.696,0,,3.573,294.081,269.2,-5.3,-11,0.4,1727.7,2636.5,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-01,-20.296,-11.66,-14.927,83.032,422.696,0,,2.061,189.956,270,-6.3,-12,-0.6,1727.7,2636.9,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-02,-17.34,-12.72,-14.607,88.037,422.696,0,,2.097,103.057,270.5,-6.5,-12.3,-0.7,1727.7,2637.2,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-03,-25.31,-15.02,-20.005,84.012,422.696,0,,2.74,300.198,270.7,-6.5,-12.6,-0.4,1727.7,2637.6,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-04,-23.06,-13.2,-16.878,78.897,422.696,0,,1.623,197.046,271.2,-6.8,-12.8,-0.8,1727.7,2638.1,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-05,-22.21,-12.18,-15.526,84.588,422.696,0,,4.977,150.719,271.8,-6.6,-12.3,-0.8,1727.7,2638.3,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-06,-27.07,-16.82,-22.96,78.4,422.696,0,,1.313,237.237,272.2,-7.2,-12.9,-1.4,1727.7,2638.6,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-07,-28.52,-11.27,-20.226,76.865,422.696,0,,3.228,176.569,272.6,-8.3,-13.9,-2.7,1727.7,2638.6,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-08,,,,,422.696,0,,,,272.8,-7.6,-13.5,-1.6,1727.7,2638.7,100,,,,
Vauxhall CDA CS,2005-12-09,-4.665,5.992,0.655,72.236,422.696,0,,7.767,273.998,273.2,-7,-12.8,-1.1,1727.7,2638.8,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-10,-5.103,6.659,1.622,79.026,422.696,0,,4.271,253.244,273.9,-6.7,-12.8,-0.6,1727.7,2638.9,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-11,-3.421,11.62,2.718,81.85,422.696,0,,2.646,230.727,274.8,-6.9,-13,-0.8,1727.7,2639,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-12,-3.421,10.82,2.429,72.197,422.696,0,,3.25,265.116,275.1,-6.6,-12.3,-1,1727.7,2639.2,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-13,-1.428,2.844,0.926,72.669,422.696,0,,7.745,331.071,275.5,-7.5,-13.3,-1.6,1727.7,2639.4,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-14,-8.3,2.019,-1.651,70.213,422.696,0,,6.38,329.165,276,-7.2,-13.1,-1.4,1727.7,2639.7,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-15,-15.22,-6.086,-9.554,87.369,422.696,0,,2.856,283.431,276.4,-7.2,-13.3,-1.1,1727.7,2640.1,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-16,-17.48,-11.15,-14.247,91.131,422.696,0,,2.173,99.816,276.9,-6.4,-12.4,-0.5,1727.7,2640.5,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-17,-19.34,-11.131,-15.287,85.843,422.696,0,,5.63,130.516,277.4,-6.9,-12.7,-1,1727.7,2640.7,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-18,-17.481,0,-13.422,77.466,422.696,0,,8.426,168.854,278,-8.8,-14.4,-3.2,1727.7,2640.8,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-19,-18.57,0.036,-10.547,72.105,422.696,0,,7.124,211.722,278.4,-8.4,-13.8,-3.1,1727.7,2641.1,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-20,-13.32,10.202,-1.551,74.104,422.696,0,,14.002,229.634,278.8,-8.5,-14.2,-2.9,1727.7,2641.2,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-21,0.551,9.932,7.97,63.511,422.696,0,,17.222,246.358,279.3,-9.3,-14.7,-3.8,1727.7,2641.3,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-22,3.323,13.13,8.178,60.836,423.256,0.56,,12.301,246.884,280.3,-10,-15.8,-4.3,1727.7,2641.5,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-23,4.338,11.94,7.076,57.059,423.406,0.15,,6.75,275.672,281,-9.4,-15.2,-3.6,1727.7,2641.7,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-24,0.08,13.72,8.254,64.662,424.576,1.17,,6.235,236.842,281.3,-8,-14.6,-1.3,1727.7,2642,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-25,3.11,15.82,9.601,56.461,428.156,3.58,,8.548,241.3,281.5,-7.3,-13.4,-1.2,1727.7,2642.2,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-26,-0.117,9.78,4.212,65.501,428.156,0,,6.551,259.183,281.8,-7.6,-13.2,-2,1727.7,2642.4,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-27,-1.009,8.9,5.283,60.268,428.186,0.03,,10.212,261.742,282.5,-8.6,-13.8,-3.4,1727.7,2642.7,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-28,-5.529,6.981,2.305,68.368,428.186,0,,2.962,220.696,282.8,-10.5,-16,-5,1727.7,2642.9,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-29,-6.762,5.945,-0.467,85.394,428.186,0,,2.481,256.775,283.4,-10.6,-16.4,-4.8,1727.7,2643,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-30,-9.09,4.428,-3.098,83.577,428.186,0,,4.31,178.104,283.7,-10.8,-16.3,-5.2,1727.7,2643,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2005-12-31,-7.666,1.383,-3.051,90.781,428.186,0,,4.541,178.292,284.1,-10.7,-16.8,-4.6,1727.7,2643.2,100,,"1,641.69","2,423.59",944.18
Vauxhall CDA CS,2006-01-01,-7.018,2.962,-1.79,83.584,428.186,0,,6.768,193.775,284.9,-10.1,-16.7,-3.5,0.9,0,100,,0.9,0,0
Vauxhall CDA CS,2006-01-02,-5.532,3.684,-1.227,84.463,428.736,0.55,,7.342,221.327,285.2,-7.2,-12.8,-1.6,0.9,0,100,,0.9,0,0
Vauxhall CDA CS,2006-01-03,-7.86,6.987,-1.209,75.688,429.066,0.33,,10.608,264.167,286.2,-10.1,-15.5,-4.6,0.9,0,100,,0.9,0,0
Vauxhall CDA CS,2006-01-04,-5.594,8.18,1.172,65.936,430.726,1.66,,7.498,272.558,287.1,-10.8,-16.5,-5.1,0.9,0,100,,0.9,0,0.202
Vauxhall CDA CS,2006-01-05,-5.912,11.63,4.281,61.048,432.326,1.6,,7.349,227.942,287.9,-11.1,-16.7,-5.5,0.9,0,100,,0.9,2.602,0.892
Vauxhall CDA CS,2006-01-06,0.333,9.77,6.266,72.004,432.326,0,,5.528,232.285,288.5,-10.9,-17,-4.9,0.9,0,100,,0.9,2.602,1.338
Vauxhall CDA CS,2006-01-07,-2.977,5.839,0.622,82.386,432.326,0,,2.966,241.777,289.1,-10.9,-16.3,-5.6,0.9,0,100,,0.9,2.602,1.338
Vauxhall CDA CS,2006-01-08,-4.331,3.586,-0.847,87.353,432.326,0,,3.151,162.235,289.7,-11.7,-16.6,-6.8,0.9,0,100,,0.9,2.602,1.338
Vauxhall CDA CS,2006-01-09,2.711,7.64,4.649,53.088,432.326,0,,12.375,252.254,290.4,-12.3,-18,-6.5,0.9,0,100,,0.9,2.602,1.449
Vauxhall CDA CS,2006-01-10,-3.542,10.44,2.918,75.9,432.326,0,,4.801,183.225,291.1,-12.1,-18,-6.2,0.9,0,100,,0.9,3.327,1.988
Vauxhall CDA CS,2006-01-11,-8.18,-0.556,-2.14,94.53,432.326,0,,2.351,193.628,291.5,-11.4,-17.6,-5.1,0.9,0,100,,0.9,3.327,1.988
Vauxhall CDA CS,2006-01-12,-17.12,-2.37,-6.949,94.249,432.326,0,,0.521,175.253,291.9,-10.3,-16.9,-3.7,0.9,0,100,,0.9,3.327,1.988
Vauxhall CDA CS,2006-01-13,-17.59,6.021,-1.347,90.173,432.326,0,,3.229,174.152,292.3,-9.5,-15.2,-3.8,0.9,0,100,,0.9,3.327,1.988
Vauxhall CDA CS,2006-01-14,-5.576,8.24,0.548,91.036,432.326,0,,4.247,151.027,292.9,-9.8,-15.5,-4,0.9,0,100,,0.9,3.327,2.2
Vauxhall CDA CS,2006-01-15,-5.84,0.145,-3.562,92.753,432.326,0,,3.744,236.766,293.1,-9.1,-15.3,-2.8,0.9,0,100,,0.9,3.327,2.2
Vauxhall CDA CS,2006-01-16,-10.74,3.056,-3.482,81.777,432.326,0,,2.76,268.962,293.5,-8.8,-14.8,-2.8,0.9,0,100,,0.9,3.327,2.2
Vauxhall CDA CS,2006-01-17,-1.879,8.34,2.962,67.22,432.326,0,,7.567,246.635,293.8,-8.4,-14.5,-2.3,0.9,0,100,,0.9,3.327,2.428
Vauxhall CDA CS,2006-01-18,-4.924,5.464,-0.833,73.545,432.326,0,,2.891,241.123,294.3,-8.2,-14.5,-1.9,0.9,0,100,,0.9,3.327,2.428
Vauxhall CDA CS,2006-01-19,-10.28,-2.012,-4.988,97.106,432.326,0,,1.651,168.984,294.6,-7.7,-13.8,-1.7,0.9,0,100,,0.9,3.327,2.428
Vauxhall CDA CS,2006-01-20,-11.93,-1.13,-7.797,96.996,432.326,0,,1.941,120.268,294.8,-7.5,-13.4,-1.6,0.9,0,100,,0.9,3.327,2.428
Vauxhall CDA CS,2006-01-21,-19.15,-7.49,-12.676,94.488,432.326,0,,1.077,164.497,295.1,-7.9,-13.6,-2.3,0.9,0,100,,0.9,3.327,2.428
Vauxhall CDA CS,2006-01-22,-19.65,3.614,-5.214,80.92,432.326,0,,5.091,245.463,295.5,-9,-14.8,-3.1,0.9,0,100,,0.9,3.327,2.428
Vauxhall CDA CS,2006-01-23,-0.878,9.52,5.098,65.611,432.326,0,,10.722,254.521,296.1,-8.2,-14.1,-2.4,0.9,0,100,,0.9,3.327,2.837
Vauxhall CDA CS,2006-01-24,-4.443,10.88,2.78,74.257,432.326,0,,4.635,202.521,297,-8.9,-14.5,-3.3,0.9,0,100,,0.9,4.76,3.434
Vauxhall CDA CS,2006-01-25,-0.098,14.76,5.109,62.849,432.326,0,,5.162,225.863,297.4,-9.8,-15.3,-4.2,0.9,0,100,,0.9,11.733,5.638
Vauxhall CDA CS,2006-01-26,-2,7.5,2.711,58.785,432.326,0,,8.828,254.071,297.8,-10.3,-16.3,-4.2,0.9,0,100,,0.9,11.733,5.726
Vauxhall CDA CS,2006-01-27,-4.689,6.072,0.474,61.4,432.326,0,,6.553,253.008,298.3,-10,-16.3,-3.6,0.9,0,100,,0.9,11.733,5.726
Vauxhall CDA CS,2006-01-28,-6.897,4.439,-0.176,65.361,432.326,0,,6.189,225.617,298.6,-10.3,-16.3,-4.3,0.9,0,100,,0.9,11.733,5.726
Vauxhall CDA CS,2006-01-29,-2.902,7.7,1.028,50.569,432.326,0,,4.798,264.083,299.4,-10,-15.9,-4.2,0.9,0,100,,0.9,11.733,5.848
Vauxhall CDA CS,2006-01-30,-1.435,12.48,4.067,65.485,432.326,0,,7.914,206.402,299.8,-8.9,-14.8,-3,0.9,0,100,,0.9,15.604,7.024
Vauxhall CDA CS,2006-01-31,-8.86,2.873,-2.073,82.224,432.326,0,,7.261,248.425,300.2,-8.8,-14.8,-2.9,0.9,0,100,,0.9,15.604,7.024
Vauxhall CDA CS,2006-02-01,,,,,432.326,0,,,,300.4,-9.2,-15.4,-3,0.9,0,100,,,,
Vauxhall CDA CS,2006-02-02,-5.907,8.23,0.319,69.221,432.326,0,,2.805,219.467,300.6,-8,-14.5,-1.5,0.9,0,100,,0.9,15.604,7.234
Vauxhall CDA CS,2006-02-03,-5.606,9.7,1.072,63.426,432.326,0,,2.666,258.633,300.8,-5.5,-11.7,0.8,0.9,0,100,,0.9,15.604,7.669
Vauxhall CDA CS,2006-02-04,-3.36,10.29,3.012,60.024,432.326,0,,7.372,211.617,301,-6.5,-13.1,0,0.9,0,100,,0.9,16.083,8.188
Vauxhall CDA CS,2006-02-05,-2.904,4.769,0.84,72.173,432.326,0,,4.356,178.061,301.4,-6.4,-12.7,-0.1,0.9,0,100,,0.9,16.083,8.188
Vauxhall CDA CS,2006-02-06,-9.31,1.519,-4.426,84.069,432.326,0,,1.332,181.256,301.5,-6.4,-12.5,-0.4,0.9,0,100,,0.9,16.083,8.188
Vauxhall CDA CS,2006-02-07,-10.96,7.46,-3.099,80.359,432.326,0,,1.026,137.042,301.7,-6,-12,0,0.9,0,100,,0.9,16.083,8.269
Vauxhall CDA CS,2006-02-08,0.419,14.16,6.777,49.185,434.986,2.66,,8.852,240.344,302,-6.5,-12.5,-0.5,0.9,0,100,,0.9,22.283,10.336
Vauxhall CDA CS,2006-02-09,-6.594,3.322,-0.42,45.622,437.606,2.62,,9.387,331.047,302.5,-7.3,-12.7,-1.8,0.9,0,100,,0.9,22.283,10.336
Vauxhall CDA CS,2006-02-10,-11.07,0.581,-6.13,63.95,437.656,0.05,,3.925,293.029,302.9,-7.1,-13.1,-1.2,0.9,0,100,,0.9,22.283,10.336
Vauxhall CDA CS,2006-02-11,-11.55,10.78,-0.139,52.315,437.806,0.15,,2.695,251.306,303.2,-6.7,-13.4,0,0.9,0,100,,0.9,23.556,10.919
Vauxhall CDA CS,2006-02-12,-6.406,14.52,2.952,49.746,437.836,0.03,,4.105,259.683,303.5,-6.2,-12,-0.5,0.9,0,100,,0.9,30.224,12.156
Vauxhall CDA CS,2006-02-13,-3.081,7.42,0.996,72.559,437.886,0.05,,3.845,169.85,304,-6.5,-11.4,-1.5,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-02-14,-13.37,-0.577,-6.054,80.907,437.886,0,,5.348,243.798,304.4,-8.4,-13.9,-2.9,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-02-15,-15.23,-6.435,-10.328,80.482,437.886,0,,4.527,272.327,304.6,-7.3,-13.7,-0.9,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-02-16,-29.96,-13.77,-22.943,68.668,437.886,0,,5.142,80.995,305,-7,-12.7,-1.4,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-02-17,-30.16,-11.03,-20.753,64.833,437.886,0,,3.79,245.588,305.2,-6.6,-12.8,-0.4,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-02-18,-17.24,-2.732,-9.717,73.576,437.886,0,,3.063,297.592,305.5,-5.4,-12.4,1.5,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-02-19,-13,4.214,-4.183,71.635,437.936,0.05,,3.483,265.358,306,-5.1,-11.2,1.1,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-02-20,-4.772,2.111,-1.741,74.278,438.036,0.1,,2.636,250.393,306.6,-4.7,-11,1.5,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-02-21,-8.49,6.497,-1.66,74.047,438.266,0.23,,3.15,227.683,307,-4.2,-10.7,2.3,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-02-22,-16.22,-2.733,-7.259,95.35,438.266,0,,2.336,207.219,307.2,-5.3,-11,0.5,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-02-23,-16.28,-4.325,-8.588,95.658,438.416,0.15,,3.629,80.623,307.6,-5.5,-11.6,0.7,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-02-24,-21.75,-6.133,-11.599,91.752,439.006,0.59,,1.546,132.807,308.1,-4.7,-11.2,1.8,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-02-25,-21.67,-11.16,-14.575,91.829,439.716,0.71,,0.621,193.929,308.4,-4.7,-10.9,1.5,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-02-26,-14.73,-7.86,-11.039,90.303,440.726,1.01,,3.468,184.333,308.7,-5.1,-11.2,1,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-02-27,-13.06,6.564,-3.591,90.475,441.766,1.04,,3.697,191.311,309.2,-5.2,-11.5,1,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-02-28,-9.074,4.248,-5.874,89.088,442.076,0.31,,8.906,157.764,309.5,-5.5,-11.7,0.6,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-03-01,-16.32,-5.46,-9.373,82.382,442.506,0.43,,5.852,278.585,310.3,-5.4,-10.8,0,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-03-02,-15.337,-8.03,-11.496,82.551,443.376,0.87,,1.172,105.217,310.8,-5.5,-11.5,0.6,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-03-03,-13.84,-5.035,-8.578,89.396,443.576,0.2,,3.449,91.208,311.1,-5.3,-11.8,1.3,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-03-04,-16.909,-8.08,-10.292,90.269,443.776,0.2,,4.92,274.526,311.4,-1.2,-7.4,5,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-03-05,-15.39,-3.731,-9.831,87.3,444.636,0.86,,2.717,201.153,311.7,-4.5,-11.5,2.5,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-03-06,-8.01,5.457,-1.569,88.171,445.196,0.56,,4.214,161.308,311.8,-4.5,-10.7,1.6,0.9,0,100,,0.9,30.224,12.23
Vauxhall CDA CS,2006-03-07,-0.906,7.33,3.023,74.655,445.656,0.46,,6.58,252.896,312.2,-3.5,-10.1,3.1,0.9,0,100,,0.9,30.224,12.288
Vauxhall CDA CS,2006-03-08,-1.635,6.774,2.384,68.006,445.656,0,,8.365,248.779,312.5,-2.9,-9.7,3.8,0.9,0,100,,0.9,30.224,12.288
Vauxhall CDA CS,2006-03-09,-3.4,2.964,-0.028,80.412,445.656,0,,8.285,277.958,313.2,-1.9,-8.3,4.5,0.9,0,100,,0.9,30.224,12.288
Vauxhall CDA CS,2006-03-10,-13.31,-1.318,-7.057,84.517,445.656,0,,4.411,305.358,313.7,-1.9,-8.2,4.3,0.9,0,100,,0.9,30.224,12.288
Vauxhall CDA CS,2006-03-11,-12.36,-5.825,-7.409,90.758,445.656,0,,7.824,341.392,315.1,-1.6,-7.6,4.5,0.9,0,100,,0.9,30.224,12.288
Vauxhall CDA CS,2006-03-12,-13.52,-3.583,-9.611,88.625,445.656,0,,2.004,195.874,315.8,-1.3,-7.9,5.3,0.9,0,100,,0.9,30.224,12.288
Vauxhall CDA CS,2006-03-13,-19.33,-4.706,-12.22,85.647,445.656,0,,0.855,138.841,316.2,-1.3,-7.6,5,0.9,0,100,,0.9,30.224,12.288
Vauxhall CDA CS,2006-03-14,-18.34,2.358,-7.304,83.712,445.656,0,,2.076,161.776,316.8,-0.9,-7.2,5.5,0.9,0,100,,0.9,30.224,12.288
Vauxhall CDA CS,2006-03-15,-9.11,0.681,-4.5,90.275,445.656,0,,1.623,84.203,317.4,-0.9,-7.1,5.3,1.3,0,100,,0.9,30.224,12.288
