Township,Date,Air Temp. Min. (°C),Air Temp. Max. (°C),Precip. (mm),Precip. Accumulated (mm),Humidity Avg. (%),Snow Water (mm),Estimated Incoming Rad. Total (MJ/m2)
T028R15W4,2016-11-26,-7.34,5.08,0.0,3016.9699999999816,79.09,0.0,4.4
T028R15W4,2016-11-27,-7.85,1.52,0.0,3016.9699999999816,93.65,0.0,3.77
T028R15W4,2016-11-28,-7.19,-1.43,0.1,3017.0699999999815,94.89,0.02,2.92
T028R15W4,2016-11-29,-9.21,-2.89,0.1,3017.1699999999814,94.03,0.05,3.03
T028R15W4,2016-11-30,-10.79,-6.65,0.1,3017.2699999999813,95.34,0.09,2.42
T028R15W4,2016-12-01,-9.97,-3.47,0.0,3017.2699999999813,95.86,0.01,3.0
T028R15W4,2016-12-02,-4.9,-1.48,1.0,3018.2699999999813,97.38,1.18,2.15
T028R15W4,2016-12-03,-4.9,3.54,0.1,3018.3699999999812,83.12,1.27,3.35
T028R15W4,2016-12-04,-11.6,-1.21,0.2,3018.569999999981,72.41,1.48,3.68
T028R15W4,2016-12-05,-20.05,-11.48,0.3,3018.8699999999812,78.33,1.82,3.31
T028R15W4,2016-12-06,-21.95,-18.68,0.0,3018.8699999999812,77.8,1.81,2.03
T028R15W4,2016-12-07,-23.58,-18.98,0.1,3018.969999999981,78.98,1.92,2.39
T028R15W4,2016-12-08,-23.12,-19.26,0.3,3019.2699999999813,81.99,2.27,2.17
T028R15W4,2016-12-09,-25.85,-19.23,0.3,3019.5699999999815,82.74,2.62,2.82
T028R15W4,2016-12-10,-26.85,-18.18,0.0,3019.5699999999815,83.05,2.61,3.21
T028R15W4,2016-12-11,-24.67,-18.77,0.0,3019.5699999999815,81.0,2.6,2.64
T028R15W4,2016-12-12,-22.01,-12.33,0.0,3019.5699999999815,79.25,2.59,3.36
T028R15W4,2016-12-13,-22.13,-10.74,0.0,3019.5699999999815,64.0,2.58,3.63
T028R15W4,2016-12-14,-24.58,-8.9,0.0,3019.5699999999815,67.86,2.57,4.24
T028R15W4,2016-12-15,-22.39,-16.64,0.1,3019.6699999999814,83.28,2.68,2.56
T028R15W4,2016-12-16,-28.79,-19.84,0.2,3019.8699999999812,78.45,2.91,3.19
T028R15W4,2016-12-17,-28.95,-12.9,0.0,3019.8699999999812,69.95,2.9,4.26
T028R15W4,2016-12-18,-14.96,0.48,0.0,3019.8699999999812,60.75,2.88,4.17
T028R15W4,2016-12-19,-5.38,1.77,0.0,3019.8699999999812,57.78,2.86,2.84
T028R15W4,2016-12-20,-9.93,1.38,0.0,3019.8699999999812,63.85,2.83,3.57
T028R15W4,2016-12-21,-8.59,3.62,0.0,3019.8699999999812,64.87,2.81,3.71
T028R15W4,2016-12-22,-6.94,7.43,0.0,3019.8699999999812,51.51,0.65,4.03
T028R15W4,2016-12-23,-10.47,-3.96,1.0,3020.8699999999812,91.25,1.83,2.72
T028R15W4,2016-12-24,-17.64,-8.01,2.41,3023.279999999981,89.04,4.71,3.32
T028R15W4,2016-12-25,-25.89,-17.51,1.3,3024.5799999999813,84.55,6.27,3.1
T028R15W4,2016-12-26,-28.12,-17.21,0.0,3024.5799999999813,83.23,6.26,3.55
T028R15W4,2016-12-27,-20.7,-0.92,0.0,3024.5799999999813,73.48,6.24,4.81
T028R15W4,2016-12-28,-9.61,-2.52,0.0,3024.5799999999813,63.03,6.22,2.89
T028R15W4,2016-12-29,-14.19,-4.2,0.0,3024.5799999999813,71.37,6.2,3.45
T028R15W4,2016-12-30,-11.04,-2.16,0.0,3024.5799999999813,86.1,6.18,3.28
T028R15W4,2016-12-31,-10.83,-3.52,0.0,3024.5799999999813,87.83,6.15,3.0
T028R15W4,2017-01-01,-20.3,-9.87,0.0,3024.5799999999813,86.19,6.14,3.58
T028R15W4,2017-01-02,-26.66,-14.02,0.0,3024.5799999999813,83.68,6.13,3.97
T028R15W4,2017-01-03,-25.87,-17.13,0.1,3024.679999999981,83.13,6.24,3.32
T028R15W4,2017-01-04,-18.29,-12.08,0.0,3024.679999999981,87.28,6.23,2.83
T028R15W4,2017-01-05,-16.81,-6.58,0.1,3024.779999999981,92.61,6.33,3.66
T028R15W4,2017-01-06,-20.61,-15.09,0.73,3025.509999999981,87.84,7.19,2.72
T028R15W4,2017-01-07,-25.25,-15.49,0.1,3025.609999999981,86.03,7.3,3.65
T028R15W4,2017-01-08,-24.65,-17.47,0.1,3025.709999999981,83.65,7.42,3.17
T028R15W4,2017-01-09,-24.56,-19.97,2.7,3028.4099999999808,83.69,10.64,2.56
T028R15W4,2017-01-10,-32.05,-18.26,0.1,3028.5099999999807,82.47,10.75,4.49
T028R15W4,2017-01-11,-27.09,-8.11,0.0,3028.5099999999807,77.56,10.74,5.33
T028R15W4,2017-01-12,-29.84,-16.12,0.0,3028.5099999999807,77.67,10.73,4.59
T028R15W4,2017-01-13,-18.68,-7.51,0.0,3028.5099999999807,68.55,10.7,4.19
T028R15W4,2017-01-14,-16.72,-1.42,0.0,3028.5099999999807,63.72,10.67,4.97
T028R15W4,2017-01-15,-9.61,5.22,0.0,3028.5099999999807,69.49,10.63,4.96
T028R15W4,2017-01-16,-8.42,3.5,0.0,3028.5099999999807,69.12,10.59,4.51
T028R15W4,2017-01-17,2.03,6.51,0.0,3028.5099999999807,70.49,10.54,2.81
T028R15W4,2017-01-18,1.62,8.75,0.0,3028.5099999999807,69.95,10.48,3.59
T028R15W4,2017-01-19,-0.62,6.36,0.0,3028.5099999999807,75.45,10.42,3.61
T028R15W4,2017-01-20,-5.34,4.88,0.0,3028.5099999999807,74.18,10.37,4.43
T028R15W4,2017-01-21,-7.69,-0.52,0.0,3028.5099999999807,97.74,10.32,3.77
T028R15W4,2017-01-22,-10.04,-4.88,0.0,3028.5099999999807,95.97,10.28,3.25
T028R15W4,2017-01-23,-10.85,-8.72,0.21,3028.7199999999807,94.27,10.49,2.12
T028R15W4,2017-01-24,-10.47,-4.49,0.41,3029.1299999999806,95.07,10.94,3.62
T028R15W4,2017-01-25,-11.35,-1.11,0.1,3029.2299999999805,95.35,11.02,4.81
T028R15W4,2017-01-26,-13.38,1.59,0.0,3029.2299999999805,88.62,10.97,5.91
T028R15W4,2017-01-27,-5.74,5.2,0.0,3029.2299999999805,69.34,10.9,5.14
T028R15W4,2017-01-28,-2.42,8.08,0.0,3029.2299999999805,61.18,9.02,5.12
T028R15W4,2017-01-29,-0.39,8.9,0.0,3029.2299999999805,52.66,6.44,4.9
T028R15W4,2017-01-30,-8.31,3.69,0.1,3029.3299999999804,59.24,5.69,5.67
T028R15W4,2017-01-31,-19.81,-6.7,0.21,3029.5399999999804,77.78,5.9,6.03
T028R15W4,2017-02-01,-17.86,-8.01,0.1,3029.6399999999803,84.01,5.98,5.32
T028R15W4,2017-02-02,-18.56,-7.58,0.0,3029.6399999999803,80.27,5.94,5.71
T028R15W4,2017-02-03,-19.72,-10.14,0.4,3030.0399999999804,80.89,6.38,5.43
T028R15W4,2017-02-04,-18.56,-13.76,2.62,3032.6599999999803,85.28,9.48,3.91
T028R15W4,2017-02-05,-20.31,-14.23,3.63,3036.2899999999804,85.59,13.8,4.49
T028R15W4,2017-02-06,-24.14,-19.03,3.63,3039.9199999999805,82.82,18.12,4.19
T028R15W4,2017-02-07,-31.52,-21.4,0.0,3039.9199999999805,79.0,18.1,6.0
T028R15W4,2017-02-08,-29.41,-16.4,0.0,3039.9199999999805,74.03,18.07,6.92
T028R15W4,2017-02-09,-23.0,-10.41,1.71,3041.6299999999806,87.49,20.08,6.93
T028R15W4,2017-02-10,-16.22,-5.07,0.0,3041.6299999999806,89.61,20.02,6.64
T028R15W4,2017-02-11,-10.23,-1.63,0.0,3041.6299999999806,72.8,19.93,5.94
T028R15W4,2017-02-12,-8.89,2.61,0.0,3041.6299999999806,61.8,19.83,6.99
T028R15W4,2017-02-13,-4.77,5.18,0.0,3041.6299999999806,65.45,19.72,6.62
T028R15W4,2017-02-14,-3.81,7.08,0.0,3041.6299999999806,70.93,19.6,7.05
T028R15W4,2017-02-15,0.89,9.79,0.0,3041.6299999999806,60.04,19.45,6.49
T028R15W4,2017-02-16,2.56,11.53,0.0,3041.6299999999806,69.08,19.37,6.63
T028R15W4,2017-02-17,-1.71,8.57,0.0,3041.6299999999806,63.3,15.77,7.23
T028R15W4,2017-02-18,-3.2,2.59,0.6,3042.2299999999805,84.44,16.25,5.52
T028R15W4,2017-02-19,-1.61,1.17,0.71,3042.9399999999805,96.25,16.97,3.89
T028R15W4,2017-02-20,-3.11,3.08,0.0,3042.9399999999805,87.37,16.4,5.91
T028R15W4,2017-02-21,-4.73,-0.13,0.0,3042.9399999999805,95.62,16.34,5.19
T028R15W4,2017-02-22,-8.45,-1.22,0.4,3043.3399999999806,90.29,16.71,6.61
T028R15W4,2017-02-23,-11.88,-1.79,0.0,3043.3399999999806,83.43,16.6,7.95
T028R15W4,2017-02-24,-12.33,-4.75,0.2,3043.5399999999804,90.77,16.74,7.01
T028R15W4,2017-02-25,-15.69,-3.11,0.4,3043.9399999999805,84.34,17.12,9.18
T028R15W4,2017-02-26,-20.42,-7.29,0.4,3044.3399999999806,83.86,17.52,9.54
T028R15W4,2017-02-27,-21.15,-7.61,0.0,3044.3399999999806,75.44,17.44,9.85
T028R15W4,2017-02-28,-16.62,-4.81,0.0,3044.3399999999806,75.25,17.34,9.36
T028R15W4,2017-03-01,-15.01,-0.81,0.0,3044.3399999999806,76.59,17.22,10.43
T028R15W4,2017-03-02,-15.67,2.06,0.0,3044.3399999999806,80.49,17.09,11.85
T028R15W4,2017-03-03,-9.0,9.73,0.0,3044.3399999999806,62.72,10.88,12.38
T028R15W4,2017-03-04,-13.12,2.89,0.0,3044.3399999999806,89.55,10.81,11.63
T028R15W4,2017-03-05,-13.96,-11.3,0.3,3044.639999999981,86.03,11.07,4.82
T028R15W4,2017-03-06,-20.18,-9.64,0.3,3044.939999999981,83.48,11.34,9.74
T028R15W4,2017-03-07,-18.83,-10.4,0.1,3045.039999999981,81.15,11.37,8.85
T028R15W4,2017-03-08,-21.67,-14.15,1.82,3046.859999999981,83.02,13.46,8.49
T028R15W4,2017-03-09,-22.79,-14.97,0.2,3047.059999999981,80.86,13.63,8.79
T028R15W4,2017-03-10,-20.87,-16.35,2.12,3049.1799999999807,83.82,16.09,6.79
T028R15W4,2017-03-11,-23.26,-14.74,1.41,3050.5899999999806,84.93,17.71,9.46
T028R15W4,2017-03-12,-19.36,-14.19,1.41,3051.9999999999804,83.92,19.31,7.48
T028R15W4,2017-03-13,-19.55,-8.23,0.0,3051.9999999999804,86.42,19.2,11.23
T028R15W4,2017-03-14,-13.91,1.26,0.0,3051.9999999999804,85.61,19.04,13.19
T028R15W4,2017-03-15,-0.27,8.76,0.0,3051.9999999999804,76.31,18.32,10.33
T028R15W4,2017-03-16,-0.94,3.25,0.0,3051.9999999999804,88.98,16.04,7.14
T028R15W4,2017-03-17,-4.49,3.84,0.0,3051.9999999999804,88.8,13.08,10.21
T028R15W4,2017-03-18,-0.72,14.42,0.0,3051.9999999999804,73.79,0.0,13.95
T028R15W4,2017-03-19,-3.6,4.9,0.0,3051.9999999999804,63.74,0.0,10.61
T028R15W4,2017-03-20,-5.79,-0.2,0.0,3051.9999999999804,65.5,0.0,8.72
T028R15W4,2017-03-21,-7.01,4.82,0.0,3051.9999999999804,67.11,0.0,12.85
T028R15W4,2017-03-22,-2.54,8.06,7.57,3059.5699999999806,91.36,0.0,12.33
T028R15W4,2017-03-23,-4.04,11.05,0.1,3059.6699999999805,85.32,0.0,14.9
T028R15W4,2017-03-24,-4.28,10.08,0.0,3059.6699999999805,82.36,0.0,14.73
T028R15W4,2017-03-25,-0.87,12.7,0.0,3059.6699999999805,62.52,0.0,14.5
T028R15W4,2017-03-26,-2.37,9.5,0.1,3059.7699999999804,72.03,0.0,13.74
T028R15W4,2017-03-27,-1.7,11.22,0.0,3059.7699999999804,75.41,0.0,14.51
T028R15W4,2017-03-28,-2.48,12.93,0.0,3059.7699999999804,57.82,0.0,16.04
T028R15W4,2017-03-29,-1.72,12.41,0.0,3059.7699999999804,50.87,0.0,15.56
T028R15W4,2017-03-30,-0.69,12.72,0.0,3059.7699999999804,74.51,0.0,15.34
T028R15W4,2017-03-31,-1.28,11.41,0.0,3059.7699999999804,78.34,0.0,15.09
T028R15W4,2017-04-01,0.08,15.62,0.3,3060.0699999999806,60.64,0.0,16.9
T028R15W4,2017-04-02,-1.56,8.98,0.0,3060.0699999999806,63.47,0.0,14.08
T028R15W4,2017-04-03,-3.58,7.54,0.1,3060.1699999999805,70.9,0.0,14.62
T028R15W4,2017-04-04,-5.16,11.38,0.0,3060.1699999999805,50.44,0.0,18.04
T028R15W4,2017-04-05,-4.81,14.57,0.0,3060.1699999999805,43.8,0.0,19.74
T028R15W4,2017-04-06,1.33,19.54,0.0,3060.1699999999805,49.71,0.0,19.35
T028R15W4,2017-04-07,-1.01,11.82,0.3,3060.4699999999807,73.69,0.0,16.42
T028R15W4,2017-04-08,-1.69,10.22,0.0,3060.4699999999807,83.38,0.0,15.98
T028R15W4,2017-04-09,-3.71,6.99,0.0,3060.4699999999807,76.45,0.0,15.3
T028R15W4,2017-04-10,-2.04,11.46,0.1,3060.5699999999806,60.58,0.0,17.37
T028R15W4,2017-04-11,-1.49,8.94,0.0,3060.5699999999806,71.09,0.0,15.42
T028R15W4,2017-04-12,-5.73,10.63,0.0,3060.5699999999806,69.18,0.0,19.5
T028R15W4,2017-04-13,2.74,10.54,2.78,3063.349999999981,76.5,0.0,13.6
T028R15W4,2017-04-14,-0.09,6.91,0.3,3063.649999999981,84.83,0.0,13.01
T028R15W4,2017-04-15,-4.58,4.04,0.3,3063.949999999981,85.14,0.0,14.58
T028R15W4,2017-04-16,-8.42,6.76,0.0,3063.949999999981,67.93,0.0,19.51
T028R15W4,2017-04-17,-5.99,10.4,0.0,3063.949999999981,60.68,0.0,20.46
T028R15W4,2017-04-18,-1.27,14.71,0.0,3063.949999999981,68.08,0.0,20.38
T028R15W4,2017-04-19,-0.38,11.53,0.1,3064.049999999981,77.74,0.0,17.75
T028R15W4,2017-04-20,-1.13,16.62,0.0,3064.049999999981,63.95,0.0,21.86
T028R15W4,2017-04-21,-3.19,7.74,1.39,3065.439999999981,83.81,0.0,17.29
T028R15W4,2017-04-22,-3.96,10.6,0.0,3065.439999999981,78.14,0.0,20.13
T028R15W4,2017-04-23,-0.31,4.61,5.17,3070.609999999981,97.95,0.0,11.79
T028R15W4,2017-04-24,-0.27,5.04,0.3,3070.909999999981,93.25,0.0,12.36
T028R15W4,2017-04-25,-2.57,0.83,8.65,3079.5599999999813,95.77,10.02,9.96
T028R15W4,2017-04-26,-3.05,3.84,0.2,3079.759999999981,88.98,9.91,14.29
T028R15W4,2017-04-27,-2.92,6.01,0.1,3079.859999999981,81.62,0.0,16.39
T028R15W4,2017-04-28,-2.85,7.33,0.0,3079.859999999981,74.56,0.0,17.64
T028R15W4,2017-04-29,-3.16,12.46,0.5,3080.359999999981,68.43,0.0,22.0
T028R15W4,2017-04-30,-0.26,13.05,0.6,3080.959999999981,71.28,0.0,20.45
T028R15W4,2017-05-01,1.34,13.13,0.0,3080.959999999981,57.63,0.0,19.38
T028R15W4,2017-05-02,-0.58,12.38,1.2,3082.1599999999808,64.64,0.0,20.45
T028R15W4,2017-05-03,-1.63,19.82,0.0,3082.1599999999808,50.94,0.0,26.49
T028R15W4,2017-05-04,4.63,25.88,0.0,3082.1599999999808,43.67,0.0,26.53
T028R15W4,2017-05-05,8.54,28.24,0.0,3082.1599999999808,47.07,0.0,25.71
T028R15W4,2017-05-06,7.4,25.87,0.0,3082.1599999999808,50.15,0.0,25.05
T028R15W4,2017-05-07,5.08,11.36,0.0,3082.1599999999808,66.63,0.0,14.7
T028R15W4,2017-05-08,1.01,17.89,0.0,3082.1599999999808,49.02,0.0,24.24
T028R15W4,2017-05-09,3.21,18.73,0.0,3082.1599999999808,43.91,0.0,23.38
T028R15W4,2017-05-10,2.96,21.62,0.0,3082.1599999999808,49.05,0.0,25.77
T028R15W4,2017-05-11,6.16,24.1,0.0,3082.1599999999808,46.75,0.0,25.42
T028R15W4,2017-05-12,9.71,21.19,5.0,3087.1599999999808,63.28,0.0,20.44
T028R15W4,2017-05-13,5.72,15.44,3.1,3090.2599999999807,72.79,0.0,18.91
T028R15W4,2017-05-14,2.27,13.36,0.2,3090.4599999999805,67.27,0.0,20.29
T028R15W4,2017-05-15,-1.11,13.43,0.0,3090.4599999999805,64.91,0.0,23.34
T028R15W4,2017-05-16,0.37,13.92,0.0,3090.4599999999805,72.57,0.0,22.65
T028R15W4,2017-05-17,2.64,9.84,0.2,3090.6599999999803,76.73,0.0,16.58
T028R15W4,2017-05-18,0.79,17.42,8.1,3098.75999999998,65.61,0.0,25.32
T028R15W4,2017-05-19,3.28,19.21,2.6,3101.35999999998,67.72,0.0,24.88
T028R15W4,2017-05-20,3.2,19.54,0.0,3101.35999999998,56.55,0.0,25.31
T028R15W4,2017-05-21,3.98,21.66,0.0,3101.35999999998,44.41,0.0,26.44
T028R15W4,2017-05-22,9.88,22.89,0.0,3101.35999999998,46.21,0.0,22.77
T028R15W4,2017-05-23,9.32,28.08,0.0,3101.35999999998,43.84,0.0,27.44
T028R15W4,2017-05-24,6.63,18.22,11.19,3112.54999999998,74.94,0.0,21.65
T028R15W4,2017-05-25,7.17,14.04,1.0,3113.54999999998,65.63,0.0,16.72
T028R15W4,2017-05-26,4.71,20.28,0.0,3113.54999999998,57.13,0.0,25.27
T028R15W4,2017-05-27,7.1,24.77,0.0,3113.54999999998,50.37,0.0,27.01
T028R15W4,2017-05-28,6.11,18.82,0.0,3113.54999999998,53.28,0.0,22.97
T028R15W4,2017-05-29,1.5,21.51,0.0,3113.54999999998,44.43,0.0,28.91
T028R15W4,2017-05-30,5.99,24.76,0.0,3113.54999999998,43.28,0.0,28.09
T028R15W4,2017-05-31,7.79,29.29,0.0,3113.54999999998,45.69,0.0,30.13
T028R15W4,2017-06-01,12.25,23.92,0.61,3114.1599999999803,60.18,0.0,22.26
T028R15W4,2017-06-02,6.43,22.11,0.31,3114.4699999999802,68.53,0.0,25.87
T028R15W4,2017-06-03,4.53,27.77,0.0,3114.4699999999802,47.41,0.0,31.57
T028R15W4,2017-06-04,9.01,25.96,0.61,3115.0799999999804,59.7,0.0,27.01
T028R15W4,2017-06-05,8.19,18.79,11.87,3126.9499999999803,76.55,0.0,21.41
T028R15W4,2017-06-06,4.89,22.23,0.0,3126.9499999999803,60.08,0.0,27.44
T028R15W4,2017-06-07,9.0,25.16,0.0,3126.9499999999803,52.72,0.0,26.53
T028R15W4,2017-06-08,10.67,27.87,1.74,3128.68999999998,52.43,0.0,27.42
T028R15W4,2017-06-09,8.08,17.7,8.29,3136.97999999998,79.68,0.0,20.53
T028R15W4,2017-06-10,4.59,12.25,1.64,3138.61999999998,85.11,0.0,18.34
T028R15W4,2017-06-11,5.85,18.46,0.0,3138.61999999998,79.51,0.0,23.58
T028R15W4,2017-06-12,8.55,24.17,0.0,3138.61999999998,61.13,0.0,26.27
T028R15W4,2017-06-13,10.89,19.89,0.72,3139.3399999999797,77.46,0.0,19.96
T028R15W4,2017-06-14,9.41,15.72,7.68,3147.0199999999795,91.34,0.0,16.73
T028R15W4,2017-06-15,8.15,19.87,0.0,3147.0199999999795,66.53,0.0,22.81
T028R15W4,2017-06-16,5.79,20.46,0.31,3147.3299999999795,68.25,0.0,25.54
T028R15W4,2017-06-17,8.11,19.73,0.51,3147.8399999999797,58.23,0.0,22.74
T028R15W4,2017-06-18,6.35,20.86,0.0,3147.8399999999797,59.79,0.0,25.42
T028R15W4,2017-06-19,5.94,20.68,0.0,3147.8399999999797,58.54,0.0,25.62
T028R15W4,2017-06-20,9.6,26.0,0.1,3147.9399999999796,55.39,0.0,27.03
T028R15W4,2017-06-21,5.89,18.3,4.61,3152.5499999999797,58.31,0.0,23.51
T028R15W4,2017-06-22,3.07,14.21,3.48,3156.0299999999797,71.03,0.0,22.28
T028R15W4,2017-06-23,2.34,19.65,0.0,3156.0299999999797,61.04,0.0,27.76
T028R15W4,2017-06-24,3.29,20.92,0.0,3156.0299999999797,62.15,0.0,28.0
T028R15W4,2017-06-25,5.55,25.26,0.0,3156.0299999999797,56.08,0.0,29.59
T028R15W4,2017-06-26,10.82,30.17,0.0,3156.0299999999797,51.43,0.0,29.3
T028R15W4,2017-06-27,11.28,21.25,0.51,3156.53999999998,54.27,0.0,21.01
T028R15W4,2017-06-28,5.61,21.11,0.1,3156.63999999998,70.64,0.0,26.18
T028R15W4,2017-06-29,8.52,21.39,0.61,3157.24999999998,66.26,0.0,23.83
T028R15W4,2017-06-30,7.65,27.02,0.0,3157.24999999998,55.07,0.0,29.2
T028R15W4,2017-07-01,13.08,28.38,14.47,3171.71999999998,59.19,0.0,25.91
T028R15W4,2017-07-02,9.81,28.49,0.0,3171.71999999998,68.12,0.0,28.6
T028R15W4,2017-07-03,11.76,25.12,0.1,3171.8199999999797,73.69,0.0,24.14
T028R15W4,2017-07-04,7.96,27.01,0.0,3171.8199999999797,60.99,0.0,28.78
T028R15W4,2017-07-05,10.62,27.2,0.0,3171.8199999999797,55.9,0.0,26.8
T028R15W4,2017-07-06,13.43,30.39,0.0,3171.8199999999797,51.68,0.0,27.04
T028R15W4,2017-07-07,11.95,33.47,0.0,3171.8199999999797,48.35,0.0,30.4
T028R15W4,2017-07-08,14.49,30.09,0.0,3171.8199999999797,57.23,0.0,25.82
T028R15W4,2017-07-09,12.35,32.31,0.0,3171.8199999999797,56.63,0.0,29.14
T028R15W4,2017-07-10,14.09,22.72,0.59,3172.40999999998,74.9,0.0,19.12
T028R15W4,2017-07-11,12.53,17.96,0.0,3172.40999999998,83.56,0.0,15.12
T028R15W4,2017-07-12,9.95,25.07,0.0,3172.40999999998,69.87,0.0,25.16
T028R15W4,2017-07-13,11.87,32.12,0.0,3172.40999999998,55.95,0.0,29.03
T028R15W4,2017-07-14,11.02,29.05,0.0,3172.40999999998,56.64,0.0,27.31
T028R15W4,2017-07-15,13.1,31.35,0.0,3172.40999999998,53.33,0.0,27.39
T028R15W4,2017-07-16,5.97,26.38,0.1,3172.5099999999798,59.3,0.0,28.88
T028R15W4,2017-07-17,4.96,21.49,0.0,3172.5099999999798,57.82,0.0,25.9
T028R15W4,2017-07-18,3.81,24.44,0.0,3172.5099999999798,58.02,0.0,28.83
T028R15W4,2017-07-19,5.47,27.12,0.0,3172.5099999999798,51.42,0.0,29.42
T028R15W4,2017-07-20,11.37,29.88,0.0,3172.5099999999798,45.74,0.0,27.1
T028R15W4,2017-07-21,7.8,21.93,0.0,3172.5099999999798,69.29,0.0,23.58
T028R15W4,2017-07-22,8.82,27.64,0.0,3172.5099999999798,55.15,0.0,27.11
T028R15W4,2017-07-23,10.95,32.48,3.57,3176.07999999998,48.43,0.0,28.87
T028R15W4,2017-07-24,7.07,20.72,0.4,3176.47999999998,62.7,0.0,22.89
T028R15W4,2017-07-25,7.88,24.42,0.0,3176.47999999998,54.99,0.0,25.08
T028R15W4,2017-07-26,10.28,31.09,0.0,3176.47999999998,42.66,0.0,28.0
T028R15W4,2017-07-27,12.08,34.89,0.0,3176.47999999998,37.69,0.0,29.17
T028R15W4,2017-07-28,10.91,29.08,8.72,3185.19999999998,57.13,0.0,25.91
T028R15W4,2017-07-29,12.86,30.3,0.0,3185.19999999998,53.14,0.0,25.26
T028R15W4,2017-07-30,13.46,28.71,0.0,3185.19999999998,61.14,0.0,23.5
T028R15W4,2017-07-31,10.98,25.65,0.89,3186.0899999999797,64.7,0.0,22.92
T028R15W4,2017-08-01,10.88,17.11,3.42,3189.5099999999798,82.25,0.0,14.85
T028R15W4,2017-08-02,8.82,22.55,0.0,3189.5099999999798,70.88,0.0,21.93
T028R15W4,2017-08-03,6.89,26.52,0.0,3189.5099999999798,53.99,0.0,26.07
T028R15W4,2017-08-04,11.17,17.55,3.21,3192.71999999998,82.85,0.0,14.78
T028R15W4,2017-08-05,9.19,20.17,0.0,3192.71999999998,80.7,0.0,19.27
T028R15W4,2017-08-06,7.01,25.67,0.0,3192.71999999998,60.64,0.0,24.97
T028R15W4,2017-08-07,8.89,27.6,0.0,3192.71999999998,60.0,0.0,24.84
T028R15W4,2017-08-08,9.92,21.81,0.1,3192.8199999999797,66.51,0.0,19.67
T028R15W4,2017-08-09,5.52,25.95,0.0,3192.8199999999797,51.76,0.0,25.62
T028R15W4,2017-08-10,10.17,27.05,0.0,3192.8199999999797,50.11,0.0,23.13
T028R15W4,2017-08-11,9.13,26.02,0.0,3192.8199999999797,58.3,0.0,22.98
T028R15W4,2017-08-12,8.1,28.03,0.0,3192.8199999999797,49.38,0.0,24.79
T028R15W4,2017-08-13,10.45,30.2,0.41,3193.2299999999796,55.6,0.0,24.5
T028R15W4,2017-08-14,10.05,19.43,1.35,3194.5799999999795,78.7,0.0,16.76
T028R15W4,2017-08-15,8.16,20.91,2.07,3196.6499999999796,64.52,0.0,19.4
T028R15W4,2017-08-16,6.99,25.85,0.0,3196.6499999999796,47.19,0.0,23.41
T028R15W4,2017-08-17,10.95,24.06,0.0,3196.6499999999796,54.19,0.0,19.36
T028R15W4,2017-08-18,10.77,30.57,0.1,3196.7499999999795,44.23,0.0,23.61
T028R15W4,2017-08-19,7.37,20.23,0.0,3196.7499999999795,49.12,0.0,18.87
T028R15W4,2017-08-20,6.39,22.03,0.0,3196.7499999999795,48.7,0.0,20.65
T028R15W4,2017-08-21,5.56,23.51,0.0,3196.7499999999795,52.55,0.0,21.93
T028R15W4,2017-08-22,8.91,28.24,0.0,3196.7499999999795,44.32,0.0,22.56
T028R15W4,2017-08-23,13.4,32.35,0.0,3196.7499999999795,41.33,0.0,22.15
T028R15W4,2017-08-24,9.47,27.23,0.0,3196.7499999999795,50.0,0.0,21.25
T028R15W4,2017-08-25,4.46,23.06,0.0,3196.7499999999795,52.61,0.0,21.56
T028R15W4,2017-08-26,6.93,26.11,0.0,3196.7499999999795,40.75,0.0,21.69
T028R15W4,2017-08-27,7.47,30.62,0.0,3196.7499999999795,34.26,0.0,23.61
T028R15W4,2017-08-28,10.98,30.16,0.0,3196.7499999999795,38.75,0.0,21.29
T028R15W4,2017-08-29,13.24,27.6,0.0,3196.7499999999795,52.18,0.0,18.24
T028R15W4,2017-08-30,10.82,33.31,0.0,3196.7499999999795,43.82,0.0,22.61
T028R15W4,2017-08-31,14.82,26.2,0.0,3196.7499999999795,49.28,0.0,15.93
T028R15W4,2017-09-01,9.82,25.74,0.0,3196.7499999999795,45.63,0.0,18.65
T028R15W4,2017-09-02,9.5,31.91,0.0,3196.7499999999795,42.08,0.0,21.89
T028R15W4,2017-09-03,9.55,18.65,4.77,3201.5199999999795,69.92,0.0,13.81
T028R15W4,2017-09-04,5.94,19.44,0.0,3201.5199999999795,59.26,0.0,16.64
T028R15W4,2017-09-05,3.93,25.32,0.0,3201.5199999999795,45.97,0.0,20.73
T028R15W4,2017-09-06,6.06,29.03,0.0,3201.5199999999795,35.91,0.0,21.25
T028R15W4,2017-09-07,9.77,30.97,0.0,3201.5199999999795,27.13,0.0,20.19
T028R15W4,2017-09-08,11.07,30.68,0.0,3201.5199999999795,34.99,0.0,19.2
T028R15W4,2017-09-09,8.28,30.96,0.0,3201.5199999999795,62.86,0.0,20.41
T028R15W4,2017-09-10,8.34,21.9,0.0,3201.5199999999795,52.46,0.0,15.6
T028R15W4,2017-09-11,4.79,29.83,0.0,3201.5199999999795,33.73,0.0,20.96
T028R15W4,2017-09-12,8.01,19.49,0.41,3201.9299999999794,52.22,0.0,14.02
T028R15W4,2017-09-13,4.51,10.59,7.82,3209.7499999999795,93.47,0.0,10.08
